GILD,Gilead Sciences,Health Care,Biotechnology,,33.66
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,94.742858857
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,12.7
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,310.160004
GILD,Gilead Sciences,Health Care,Biotechnology,,68.5
STT,State Street Corp.,Financials,Diversified Financial Services,,68.18
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,18.43
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,94.8914261428
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,49.139999
STT,State Street Corp.,Financials,Diversified Financial Services,,76.019997
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,21.4629993
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,33.6899985
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,79.150002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,7.27857157142
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,72.489998
GILD,Gilead Sciences,Health Care,Biotechnology,,100.510002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,327.920013
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,80.43
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,20.76
GILD,Gilead Sciences,Health Care,Biotechnology,,51.93
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,54.599998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,24.0149995
STT,State Street Corp.,Financials,Diversified Financial Services,,45.93
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,45.43999875
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,23.28000075
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,22.29999925
BSX,Boston Scientific,Health Care,Health Care Equipment,,22.360001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,24
STT,State Street Corp.,Financials,Diversified Financial Services,,76.440002
BSX,Boston Scientific,Health Care,Health Care Equipment,,13.68
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,350.309998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,65.5842818571
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,429.309998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,56.5475005
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,67.4785689999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,23.7789993
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,125.370003
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,310.320007
STT,State Street Corp.,Financials,Diversified Financial Services,,31.77
STT,State Street Corp.,Financials,Diversified Financial Services,,33.240002
GILD,Gilead Sciences,Health Care,Biotechnology,,108.849998
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,335.130005
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,267.170013
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,14.3299998571
STT,State Street Corp.,Financials,Diversified Financial Services,,67.160004
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,110.129997
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,76.269997
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,27.6385707143
STT,State Street Corp.,Financials,Diversified Financial Services,,66.870003
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,24.495001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,54.849998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,69.330002
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,69.089996
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,65.190002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,197.130005
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,35.5149995
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,89.080002
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,26.51
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,27.8129997
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,23.52
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,21.870001
GILD,Gilead Sciences,Health Care,Biotechnology,,110.709999
STT,State Street Corp.,Financials,Diversified Financial Services,,43.049999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,60.6414298571
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,296.76001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,76.290001
STT,State Street Corp.,Financials,Diversified Financial Services,,40.080002
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,82.220001
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,168.929993
STT,State Street Corp.,Financials,Diversified Financial Services,,43.790001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,36.1071434285
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,179.460007
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,59.8860016
STT,State Street Corp.,Financials,Diversified Financial Services,,43.700001
GILD,Gilead Sciences,Health Care,Biotechnology,,101.949997
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,327.820007
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,34.648571
BSX,Boston Scientific,Health Care,Health Care Equipment,,7.31
BSX,Boston Scientific,Health Care,Health Care Equipment,,12.88
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,95.029999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,76.089996
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,9.61999985713
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,34.148571
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,30.56999975
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,22.875
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,12.51
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,96.449997
STT,State Street Corp.,Financials,Diversified Financial Services,,39.66
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,22.110001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,39.779999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,37.42750175
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,20.4169998
BSX,Boston Scientific,Health Care,Health Care Equipment,,6.13
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,14.64
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,115.029999
BSX,Boston Scientific,Health Care,Health Care Equipment,,11.81
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,68.75
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,26.6609993
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,11.912857
GILD,Gilead Sciences,Health Care,Biotechnology,,37.7299995
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,300.459991
BSX,Boston Scientific,Health Care,Health Care Equipment,,16.879999
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,67.730003
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,20.07
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,56.810001
STT,State Street Corp.,Financials,Diversified Financial Services,,44.360001
BSX,Boston Scientific,Health Care,Health Care Equipment,,6.57
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,43.28250125
GILD,Gilead Sciences,Health Care,Biotechnology,,101.300003
BSX,Boston Scientific,Health Care,Health Care Equipment,,15.88
GILD,Gilead Sciences,Health Care,Biotechnology,,19.879999
GILD,Gilead Sciences,Health Care,Biotechnology,,19.1399995
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,383.660004
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,52.66
BSX,Boston Scientific,Health Care,Health Care Equipment,,7.1
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,57
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,127.330002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,569.630005
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,9.26142885713
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,59.700001
GILD,Gilead Sciences,Health Care,Biotechnology,,26.08
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,21.6875
BSX,Boston Scientific,Health Care,Health Care Equipment,,8.63
STT,State Street Corp.,Financials,Diversified Financial Services,,65.860001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,83.360001
GILD,Gilead Sciences,Health Care,Biotechnology,,34.59
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,50.8600005
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,92.040001
BSX,Boston Scientific,Health Care,Health Care Equipment,,21.34
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,32.625
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,33.060001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,71.519997
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,17.875
STT,State Street Corp.,Financials,Diversified Financial Services,,70.889999
STT,State Street Corp.,Financials,Diversified Financial Services,,61.41
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,16.66
STT,State Street Corp.,Financials,Diversified Financial Services,,72.809998
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,65.160004
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,35.580002
GILD,Gilead Sciences,Health Care,Biotechnology,,81.370003
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,98.25
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.9850005
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,401.01001
STT,State Street Corp.,Financials,Diversified Financial Services,,68.809998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,33.512001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,63.07
STT,State Street Corp.,Financials,Diversified Financial Services,,67.809998
GILD,Gilead Sciences,Health Care,Biotechnology,,98.32
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,56.23
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,17.4371432857
STT,State Street Corp.,Financials,Diversified Financial Services,,40.490002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,39.4342841428
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,182.259995
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,76.790001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,65.28500375
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,38.84500125
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,14.61
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,40.965
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,19.5830002
STT,State Street Corp.,Financials,Diversified Financial Services,,44.119999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,35.8740005
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,40.026001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,46.8689995
STT,State Street Corp.,Financials,Diversified Financial Services,,65.150002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,32.311428
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,38.91
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,7.26999999999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,30.4442862857
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,22.5900002
BSX,Boston Scientific,Health Care,Health Care Equipment,,13.13
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,96.529999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,46.3849985
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,14.38
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,50.2685699999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,25.9349995
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,22.1700001428
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,20.709999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,16.8014278571
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,19.54999925
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,663.150024
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,11.5
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,35.81000125
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,65.800003
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,52.119999
STT,State Street Corp.,Financials,Diversified Financial Services,,70.480003
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,89.6042861428
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,100.371429428
GILD,Gilead Sciences,Health Care,Biotechnology,,81.550003
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,98.709999
BSX,Boston Scientific,Health Care,Health Care Equipment,,17.42
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,103.82
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,314.76001
GILD,Gilead Sciences,Health Care,Biotechnology,,25.9699995
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,25.58
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,224.210007
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,437.709991
STT,State Street Corp.,Financials,Diversified Financial Services,,58.310001
GILD,Gilead Sciences,Health Care,Biotechnology,,19.6499995
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,31.5249995
BSX,Boston Scientific,Health Care,Health Care Equipment,,17.299999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,90.019997
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,304.640015
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,17.67
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,22.1849995
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,44.94749825
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,76.870003
GILD,Gilead Sciences,Health Care,Biotechnology,,24.42
BSX,Boston Scientific,Health Care,Health Care Equipment,,5.17
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,76.370003
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,47.1450005
STT,State Street Corp.,Financials,Diversified Financial Services,,67.629997
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,14.34
STT,State Street Corp.,Financials,Diversified Financial Services,,70.440002
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,55.290001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,47.540001
GILD,Gilead Sciences,Health Care,Biotechnology,,97.480003
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,9.40571399999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,22.9349995
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,550.190002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,15.6828575714
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,22.49500075
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,18.51
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,81.150002
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,56.509998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,71.330002
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,286.470001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,46.147499
GILD,Gilead Sciences,Health Care,Biotechnology,,38.9350015
GILD,Gilead Sciences,Health Care,Biotechnology,,73.190002
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,22.4650002
GILD,Gilead Sciences,Health Care,Biotechnology,,17.450001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,88.2671432856
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,41.0414275714
STT,State Street Corp.,Financials,Diversified Financial Services,,40.25
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,59.6528587142
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,61.4714278571
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,52.9749985
STT,State Street Corp.,Financials,Diversified Financial Services,,34.889999
BSX,Boston Scientific,Health Care,Health Care Equipment,,7.67
BSX,Boston Scientific,Health Care,Health Care Equipment,,20.77
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,22.325001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,67.480003
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,74.410004
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,21.28499975
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,181.089996
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,51.9370003
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,17.74500075
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,206.070007
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,249.190002
BSX,Boston Scientific,Health Care,Health Care Equipment,,14.45
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,68.519997
GILD,Gilead Sciences,Health Care,Biotechnology,,74.459999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,317.459991
GILD,Gilead Sciences,Health Care,Biotechnology,,81.809998
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,24.790001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,19.325001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,35.6049995
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,48.29999925
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,211.979996
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,39.6650009
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,262.959991
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,16.4428577143
BSX,Boston Scientific,Health Care,Health Care Equipment,,14.72
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,72.589996
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,35.84
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,135.210007
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,61.349998
NVDA,Nvidia Corporation,Information Technology,Semiconductors,,36.970001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,40.48
STT,State Street Corp.,Financials,Diversified Financial Services,,39.18
STT,State Street Corp.,Financials,Diversified Financial Services,,64.559998
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,57.7742844285
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,94.4185714285
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,21.615
GILD,Gilead Sciences,Health Care,Biotechnology,,54.470001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,34.5842857143
GILD,Gilead Sciences,Health Care,Biotechnology,,20.995001
STT,State Street Corp.,Financials,Diversified Financial Services,,38.700001
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,25.3490009
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,17.78000075
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,771.219971
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,92.089996
GILD,Gilead Sciences,Health Care,Biotechnology,,23.9349995
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,79.779999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,185.529999
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,247.110001
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,8.06571385713
STT,State Street Corp.,Financials,Diversified Financial Services,,57.400002
GILD,Gilead Sciences,Health Care,Biotechnology,,74.620003
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,25.1520004
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,38.68
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,30.90749925
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,31.745001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,62.380001
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,80.099998
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,67.029999
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,31.709999
GILD,Gilead Sciences,Health Care,Biotechnology,,103.339996
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,17.3257141428
BSX,Boston Scientific,Health Care,Health Care Equipment,,8.4
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,31.6259995
GILD,Gilead Sciences,Health Care,Biotechnology,,75.190002
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,57.8190002
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,97.93
GILD,Gilead Sciences,Health Care,Biotechnology,,100.589996
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,52.619999
BSX,Boston Scientific,Health Care,Health Care Equipment,,17.41
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,71.709999
STT,State Street Corp.,Financials,Diversified Financial Services,,42.080002
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,76.599998
STT,State Street Corp.,Financials,Diversified Financial Services,,55.830002
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,79.8657149999
GILD,Gilead Sciences,Health Care,Biotechnology,,24.3899995
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,65.760002
BSX,Boston Scientific,Health Care,Health Care Equipment,,14.74
STT,State Street Corp.,Financials,Diversified Financial Services,,78.120003
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,61.200001
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,64.769997
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,272.119995
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,32.75749975
GILD,Gilead Sciences,Health Care,Biotechnology,,37.5
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.7700005
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,19.1450005
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,35.959999
STT,State Street Corp.,Financials,Diversified Financial Services,,34.43
STT,State Street Corp.,Financials,Diversified Financial Services,,77.099998
GILD,Gilead Sciences,Health Care,Biotechnology,,20.66
STT,State Street Corp.,Financials,Diversified Financial Services,,66.059998
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,51.9640007
BSX,Boston Scientific,Health Care,Health Care Equipment,,12.87
STT,State Street Corp.,Financials,Diversified Financial Services,,44.91
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,39
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,52.009998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,78.559998
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,44.81499875
GILD,Gilead Sciences,Health Care,Biotechnology,,29.2199995
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,42.424999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,15.1714287143
AMZN,Amazon.com Inc,Consumer Discretionary,Internet & Direct Marketing Retail,2005-11-18,455.570007
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,52.209999
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,9.52142814285
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,21.2250005
GILD,Gilead Sciences,Health Care,Biotechnology,,75.550003
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,23.01
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,116.580002
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,43.299999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,24.2490005
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,9.05142885713
STT,State Street Corp.,Financials,Diversified Financial Services,,46.200001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,78.230003
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,111.5
STT,State Street Corp.,Financials,Diversified Financial Services,,72.959999
MA,Mastercard Inc.,Information Technology,Internet Software & Services,2008-07-18,75.970001
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,41.4375
STT,State Street Corp.,Financials,Diversified Financial Services,,38.740002
BSX,Boston Scientific,Health Care,Health Care Equipment,,7.18
GILD,Gilead Sciences,Health Care,Biotechnology,,33.6450005
GPN,Global Payments Inc,Information Technology,Data Processing & Outsourced Services,2016-04-25,20.215
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,62.52
STT,State Street Corp.,Financials,Diversified Financial Services,,54.18
STT,State Street Corp.,Financials,Diversified Financial Services,,44.66
STT,State Street Corp.,Financials,Diversified Financial Services,,73.510002
GILD,Gilead Sciences,Health Care,Biotechnology,,25.334999
V,Visa Inc.,Information Technology,Internet Software & Services,2009-12-21,18.81999975
NFLX,Netflix Inc.,Information Technology,Internet Software & Services,2010-12-20,98.129997
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,,44.02
